"repository_url","age_days","forks","subscribers","stargazers","pull_requests","issues","comments","commits","contributors","followers"
https://api.github.com/repos/RichardLitt/codeshameless,175,1,3,0,1,1,0,14,3,50
https://api.github.com/repos/RichiH/vcsh,1229,46,38,537,71,68,7,437,28,37
https://api.github.com/repos/RickStrahl/Westwind.Globalization,460,17,10,20,3,2,0,34,1,113
https://api.github.com/repos/ricobeck/KFCocoaPodsPlugin,368,57,45,763,7,36,0,154,6,65
https://api.github.com/repos/ricomoss/ek-calc,200,4,1,0,7,3,0,77,2,11
https://api.github.com/repos/ricordisamoa/labs,374,4,4,6,4,4,1,32,3,11
https://api.github.com/repos/rii-mango/Papaya,813,9,9,17,8,12,0,458,3,2
https://api.github.com/repos/Rip-Rip/clang_complete,1413,181,83,946,129,290,58,541,37,38
https://api.github.com/repos/riverspirit/html5conf.in,204,4,5,0,12,1,0,71,5,16
https://api.github.com/repos/rjrodger/seneca-user,721,7,7,1,6,2,0,66,4,136
https://api.github.com/repos/rkmontilla/rkmontilla-bloc,175,1,1,0,1,0,0,49,1,1
https://api.github.com/repos/rlerdorf/opcache-status,540,52,40,254,19,4,0,52,11,672
https://api.github.com/repos/rlidwka/sinopia,474,62,30,405,19,97,5,393,13,44
https://api.github.com/repos/rm-hull/big-bang,239,1,5,34,2,6,0,103,2,23
https://api.github.com/repos/rmahmad/CSE494-Minesweeper,171,0,2,0,1,0,0,57,2,0
https://api.github.com/repos/rmhall/LeapMotionDetect,179,2,1,3,1,0,1,19,2,42
https://api.github.com/repos/rmlewisuk/github-blame-404-chrome,166,1,1,0,1,0,0,3,2,55
https://api.github.com/repos/rmtmckenzie/cscw-icebreaker,182,1,5,2,3,62,0,128,2,3
https://api.github.com/repos/rnmp/salvattore,543,136,63,1079,18,85,0,89,6,30
https://api.github.com/repos/robbiehanson/CocoaAsyncSocket,1021,889,325,2956,64,201,11,355,22,921
https://api.github.com/repos/robbiehanson/XMPPFramework,1257,880,246,2028,93,343,30,825,27,921
https://api.github.com/repos/robbyrussell/oh-my-zsh,1837,6189,764,18377,2303,824,331,2524,674,653
https://api.github.com/repos/roberts-sandbox/test-buttons,586,1,0,1,1,4,0,27,2,0
https://api.github.com/repos/RobertSmith/Orchestrate.NET,212,4,9,11,7,14,0,71,3,2
https://api.github.com/repos/robgallen/moment-fquarter,269,3,2,7,3,1,0,12,2,1
https://api.github.com/repos/robhawkes/vizicities,307,139,141,1278,20,68,1,168,8,364
https://api.github.com/repos/robin-raymond/zsLib,464,3,2,1,5,0,0,52,4,20
https://api.github.com/repos/robinbortlik/validates_overlap,1250,18,5,41,8,8,0,74,7,15
https://api.github.com/repos/robinbowes/flac2mp3,606,11,9,38,30,6,0,164,5,7
https://api.github.com/repos/RobinHerbots/jquery.inputmask,1449,356,86,896,49,598,22,1238,26,26
https://api.github.com/repos/robmorgan/phinx,986,185,57,677,135,170,3,667,49,46
https://api.github.com/repos/Robo-Ky/5-Javalleros-Better,188,3,2,0,4,0,0,11,3,0
https://api.github.com/repos/robopeak/rpusbdisp,321,20,10,37,6,1,0,20,4,58
https://api.github.com/repos/robweber/xbmcbackup,874,6,6,11,8,47,0,200,3,11
https://api.github.com/repos/robweber/xbmclibraryautoupdate,874,7,2,17,9,23,7,87,5,11
https://api.github.com/repos/robwierzbowski/grunt-build-control,359,14,9,161,11,28,17,131,5,63
https://api.github.com/repos/rockdaboot/libpsl,172,4,4,3,9,6,6,179,2,0
https://api.github.com/repos/rodjek/librarian-puppet,831,144,48,573,96,155,17,347,32,343
https://api.github.com/repos/rodjek/puppet-logrotate,920,78,17,88,25,19,3,73,8,343
https://api.github.com/repos/rodjek/vim-puppet,1351,78,25,252,26,21,1,56,14,343
https://api.github.com/repos/rodrigocuriel/grunt-casperjs-plugin,488,2,2,0,2,1,0,7,3,0
https://api.github.com/repos/rogerwang/node-webkit,978,1731,1248,15565,273,2058,56,1490,39,885
https://api.github.com/repos/rogierkn/IPN,204,2,2,4,2,0,0,19,3,10
https://api.github.com/repos/roidelapluie/puppet-gerrit,208,10,2,1,11,2,0,23,3,30
https://api.github.com/repos/romanchyla/montysolr,1208,7,5,27,2,3,4,1244,3,13
https://api.github.com/repos/romaonthego/RESideMenu,448,485,203,2795,51,126,1,348,25,862
https://api.github.com/repos/ronreiter/interactive-tutorials,309,152,20,64,108,14,3,546,53,48
https://api.github.com/repos/rotalex/acm2014,169,2,1,0,3,0,0,5,2,0
https://api.github.com/repos/rougier/atb-python,186,1,1,0,1,1,0,3,2,23
https://api.github.com/repos/rougier/freetype-gl,343,39,26,179,19,24,0,55,11,23
https://api.github.com/repos/Roundaround/PacketAnalyzer,171,1,3,1,2,1,0,87,3,0
https://api.github.com/repos/Rovanion/AinAppen,195,6,5,6,33,19,0,216,7,6
https://api.github.com/repos/roykolak/chromecast-away,178,3,3,13,4,6,0,64,3,26
https://api.github.com/repos/rrrene/inch-pages,199,62,1,20,89,3,0,254,72,23
https://api.github.com/repos/rsamoilov/ticket_abstractor_client,213,2,5,0,8,0,0,56,5,0
https://api.github.com/repos/rschmukler/agenda,314,69,37,945,29,63,0,194,19,73
https://api.github.com/repos/rsiebert/TVHClient,179,9,3,8,25,26,0,399,8,3
https://api.github.com/repos/rsim/oracle-enhanced,2318,173,25,357,255,244,13,721,45,95
https://api.github.com/repos/rsimoes/Regexp-Common-VATIN,571,2,2,2,2,0,0,5,3,15
https://api.github.com/repos/rsl/stringex,2393,121,20,781,81,83,26,412,45,48
https://api.github.com/repos/rstacruz/nprogress,384,688,307,7713,43,51,0,153,17,1277
https://api.github.com/repos/rstacruz/sass_icon_fonts,605,9,3,23,5,3,0,57,3,1277
https://api.github.com/repos/rsur/s11-html64,255,1,1,0,1,0,0,3,1,0
https://api.github.com/repos/RubaXa/jquery.fileapi,420,82,39,409,11,91,2,141,10,80
https://api.github.com/repos/RubenVerborgh/promiscuous,596,12,5,102,5,22,0,50,1,78
https://api.github.com/repos/RubyLouvre/avalon,456,424,204,1003,65,420,6,726,18,1180
https://api.github.com/repos/Rud5G/chef-baseserver,310,1,1,2,26,29,0,161,3,23
https://api.github.com/repos/ruflin/Elastica,1420,283,73,764,415,263,38,1624,119,53
https://api.github.com/repos/Rullamas/Remote_Shell,176,1,1,0,1,0,2,10,1,1
https://api.github.com/repos/runningferret/dota2tracker,467,1,1,0,1,0,0,8,2,2
https://api.github.com/repos/rusanu/google-code-prettify-rails,301,1,0,0,1,0,0,6,3,3
https://api.github.com/repos/rvanderwerf/grails-video,774,9,5,5,14,3,4,43,3,10
https://api.github.com/repos/rvirding/lfe,2211,33,42,497,55,38,4,404,18,210
https://api.github.com/repos/RWOverdijk/AssetManager,756,44,35,145,53,94,6,317,16,48
https://api.github.com/repos/ryanarmstrong/restapi,171,0,4,0,1,7,0,75,2,3
https://api.github.com/repos/ryancheung/exception_logger,852,7,3,9,5,4,0,28,5,13
https://api.github.com/repos/ryancramerdesign/ProcessWire,1231,168,91,427,137,527,98,910,3,88
https://api.github.com/repos/ryanf323/FileServer,171,1,1,0,1,0,0,6,1,0
https://api.github.com/repos/ryanmcgrath/twython-django,1401,25,3,65,8,5,0,32,8,121
https://api.github.com/repos/ryanto/acts_as_votable,1348,97,20,441,45,54,2,116,26,12
https://api.github.com/repos/s-u/background,174,1,1,1,1,0,0,5,2,52
https://api.github.com/repos/s-u/rJava,253,11,14,31,5,25,0,548,3,52
https://api.github.com/repos/s-u/RJDBC,312,6,4,4,4,4,2,53,3,52
https://api.github.com/repos/s10wen/s10wen.github.io,394,1,1,0,1,0,0,806,84,30
https://api.github.com/repos/saberma/ruby-dev-bookmarks,441,92,56,336,23,1,0,89,11,459
https://api.github.com/repos/sacry-/FunctionalFuzz,296,0,1,0,1,0,0,4,1,1
https://api.github.com/repos/SaFrMo/rook,196,2,1,0,2,0,0,31,2,1
https://api.github.com/repos/sahands/python-by-example,178,30,25,116,3,1,0,18,3,19
https://api.github.com/repos/sahiltrikha/jukehacker,173,4,7,1,74,11,0,279,6,6
https://api.github.com/repos/sahlberg/libiscsi,1374,24,11,30,101,36,28,1190,17,7
https://api.github.com/repos/samarthgupta437/falcon-regression,278,10,5,1,337,25,27,1928,7,0
https://api.github.com/repos/samdark/the-modal,793,44,25,239,22,26,2,59,8,517
https://api.github.com/repos/samluescher/django-form-designer,1707,118,18,222,47,41,3,151,22,28
https://api.github.com/repos/sampl/madeina2,277,3,3,6,4,0,0,25,3,4
https://api.github.com/repos/samsonjs/strftime,1397,65,8,159,15,29,3,110,10,67
https://api.github.com/repos/samuil/sxrb,766,3,1,5,2,2,0,23,1,6
https://api.github.com/repos/sandsmark/QuasselDroid,1316,39,23,97,84,107,7,837,21,46
https://api.github.com/repos/sankalpk/gelfand,173,4,4,0,76,68,0,464,4,4
https://api.github.com/repos/sarbogast/grails-apns,879,5,1,5,2,4,1,6,2,24
https://api.github.com/repos/sarmadbokhari/restaurant-reservation-js,167,1,1,0,1,7,0,2,1,3
https://api.github.com/repos/sauliusgrigaitis/rubyconflt,174,1,1,0,8,0,0,19,2,14
https://api.github.com/repos/savon-noir/python-libnessus,337,2,1,5,3,0,0,56,2,38
https://api.github.com/repos/sax/vagrant-smartos-packager,184,6,1,9,2,0,2,49,3,26
https://api.github.com/repos/saxix/django-adminactions,736,28,9,97,27,30,1,270,13,18
https://api.github.com/repos/sayanee/angularjs-pdf,236,19,8,38,3,15,0,52,3,214
https://api.github.com/repos/sbadia/puppet-gitlab,797,83,18,128,94,92,14,580,35,20
https://api.github.com/repos/sbezboro/standard-groups,206,1,1,2,4,0,0,72,2,13
https://api.github.com/repos/sbinet/notes-and-todos,324,2,4,5,1,0,0,191,2,101
https://api.github.com/repos/sbisbee/node-pandoc,1041,5,1,18,3,3,5,26,3,39
https://api.github.com/repos/sboeser/pisa,233,4,3,0,14,5,0,77,3,2
https://api.github.com/repos/SBoudrias/Inquirer.js,479,57,30,896,43,117,14,290,17,124
https://api.github.com/repos/sbrunner/tilecloud-chain,717,4,2,9,10,207,0,539,4,9
https://api.github.com/repos/sch3m4/pyadb,908,15,4,26,2,1,0,8,2,24
https://api.github.com/repos/scheb/two-factor-bundle,241,7,5,36,4,4,0,167,3,5
https://api.github.com/repos/schmittjoh/JMSSecurityExtraBundle,1363,57,25,174,75,104,28,255,37,560
https://api.github.com/repos/schmittjoh/JMSSerializerBundle,1229,183,33,358,168,243,97,463,47,560
https://api.github.com/repos/schmittjoh/JMSTranslationBundle,1079,110,16,153,101,115,11,236,37,560
https://api.github.com/repos/Schweigi/angular-gantt,380,103,44,378,26,87,0,190,7,23
https://api.github.com/repos/scottdejonge/Map-Icons,397,33,23,459,1,15,0,13,2,8
https://api.github.com/repos/scottjehl/picturefill,930,697,353,5738,113,218,31,341,43,1364
https://api.github.com/repos/scottlyttle/Web-Dev-Contract,385,3,1,6,1,0,0,5,1,3
https://api.github.com/repos/scottrice/Ice,622,29,45,317,27,201,10,305,7,24
https://api.github.com/repos/ScottSmith95/Decode-for-Ghost,352,10,4,37,1,6,0,119,2,27
https://api.github.com/repos/scrawl/shiny,797,11,16,27,14,11,0,229,8,17
https://api.github.com/repos/scrooloose/syntastic,1885,524,144,3770,533,651,132,1861,222,688
https://api.github.com/repos/sdiehl/gevent-tutorial,1102,54,7,200,35,11,0,110,26,312
https://api.github.com/repos/sdunic/Misc-Python-2.7.6-Shell,167,0,1,0,2,0,6,7,2,1
https://api.github.com/repos/seamlessauth/geb-demo,346,1,1,0,2,0,0,13,1,0
https://api.github.com/repos/seamusabshere/upsert,817,35,12,301,10,30,0,160,5,73
https://api.github.com/repos/seanherron/gsa-advantage-scrape,167,2,0,0,1,0,0,7,2,112
https://api.github.com/repos/seanlandsman/guavagenerators,469,1,2,7,2,1,0,14,2,0
https://api.github.com/repos/searls/jasmine-given,1060,23,8,120,15,27,1,141,10,213
https://api.github.com/repos/sebastianbergmann/phpunit,1719,874,283,3890,453,979,153,5390,148,2060
https://api.github.com/repos/sebastien/cuisine,1288,125,67,1020,90,83,21,298,37,151
https://api.github.com/repos/SebastienMichoy/MSSlidingPanelController,243,31,19,218,2,12,0,24,3,12
https://api.github.com/repos/sebdah/dynamic-dynamodb,566,36,14,109,33,168,4,982,13,23
https://api.github.com/repos/SebInfo/GitSIO,180,28,3,1,43,1,0,73,21,8
https://api.github.com/repos/Sebobo/jquery.smallipop,1070,16,9,69,7,40,1,212,4,27
https://api.github.com/repos/secretrobotron/mozilla-bsd-cache,304,1,1,0,1,0,0,12,2,52
https://api.github.com/repos/SecUpwN/Android-IMSI-Catcher-Detector,289,29,72,372,29,82,5,343,6,28
https://api.github.com/repos/seebi/dircolors-solarized,1211,151,52,744,32,18,7,105,19,68
https://api.github.com/repos/seebi/rdf.sh,1198,5,3,30,4,3,1,97,3,68
https://api.github.com/repos/seebk/GIMP-Lensfun,949,2,2,11,8,3,0,44,4,1
https://api.github.com/repos/seejohnrun/haste-server,1014,94,27,515,21,51,0,233,10,189
https://api.github.com/repos/sehmaschine/django-filebrowser,1281,198,30,454,85,155,7,609,17,110
https://api.github.com/repos/sehrope/dokku-logging-supervisord,245,13,3,35,9,5,3,19,4,2
https://api.github.com/repos/seiyria/bootstrap-slider,433,174,31,362,55,149,7,221,29,27
https://api.github.com/repos/Seldaek/monolog,1299,447,207,2537,274,145,49,900,137,939
https://api.github.com/repos/selfthinker/dokuwiki_plugin_abc,1835,1,1,3,5,6,0,10,2,18
https://api.github.com/repos/senimandigital/dreamweaver,255,1,1,0,2,0,0,16,2,0
https://api.github.com/repos/senny/emacs-eclim,1890,87,77,417,68,81,13,635,33,207
https://api.github.com/repos/senyzspalding/ny3rs-xtf,214,1,4,1,22,34,2,122,4,0
https://api.github.com/repos/seporaitis/seporaitis.github.com,924,1,1,1,1,0,0,145,12,21
https://api.github.com/repos/serby/uber-cache,889,3,4,19,5,2,0,74,4,121
https://api.github.com/repos/serby/uber-cache-memcached,793,2,0,1,1,0,0,3,2,121
https://api.github.com/repos/serby/uber-cache-redis,811,2,0,2,2,1,0,9,3,121
https://api.github.com/repos/sesser/Instaphp,1291,41,13,131,10,15,0,94,6,11
https://api.github.com/repos/seveas/goblet,685,8,5,43,3,8,0,110,1,52
https://api.github.com/repos/seyhunak/twitter-bootstrap-rails,1114,926,188,3744,353,444,100,863,184,145
https://api.github.com/repos/sferik/twitter,2398,701,110,2857,182,424,199,2298,138,1351
https://api.github.com/repos/sgade/hgots-node,176,2,2,0,23,28,16,1078,2,5
https://api.github.com/repos/sgmeyer/generator-crafty,332,3,1,5,7,8,0,93,3,3
https://api.github.com/repos/shairontoledo/rghost,2096,27,16,156,20,39,2,74,12,51
https://api.github.com/repos/sharifulin/mojolicious-plugin-mail,1476,15,5,24,8,5,0,38,4,87
https://api.github.com/repos/sharpdx/SharpDX,669,146,52,272,164,316,78,1843,39,45
https://api.github.com/repos/shartge/netcomics,1266,1,2,2,2,0,0,366,3,0
https://api.github.com/repos/shaunduncan/helga,570,15,4,16,27,88,0,260,10,26
https://api.github.com/repos/shawnbro/quick_shark,172,5,8,3,82,20,0,351,7,4
https://api.github.com/repos/Shikhin/tetranglix,375,0,3,7,2,2,0,33,2,21
https://api.github.com/repos/shinesoftware/shineisp,535,28,19,38,87,301,12,1375,5,6
https://api.github.com/repos/shish/shimmie2,1945,43,21,88,154,293,25,2481,26,42
https://api.github.com/repos/Shnoulle/skeletonquest,376,5,4,6,2,3,0,47,2,5
https://api.github.com/repos/Shougo/neobundle.vim,1087,92,75,1000,87,226,32,1109,50,1195
https://api.github.com/repos/shpakovski/Xprop,509,7,3,39,3,4,0,19,2,121
https://api.github.com/repos/shriram/repro-in-cs,173,42,11,45,80,14,9,237,34,55
https://api.github.com/repos/shu223/iOS7-Sampler,350,459,262,2422,6,4,0,4,2,341
https://api.github.com/repos/shule517/PeerstPlayer,660,6,2,3,7,10,0,465,2,21
https://api.github.com/repos/shuyingliang/pushdownoo,576,5,3,8,1,1,0,11,1,9
https://api.github.com/repos/ShyamRavikumar/WordSearch,169,1,1,1,4,0,0,20,2,1
https://api.github.com/repos/sidorares/crmux,336,2,4,42,3,3,0,24,3,203
https://api.github.com/repos/signal11/hidapi,1611,128,56,342,76,112,18,330,30,25
https://api.github.com/repos/sijbrandij/railsgirls-nl,554,20,12,2,24,45,1,148,14,5
https://api.github.com/repos/silvanmelchior/RPi_Cam_Web_Interface,180,26,16,47,8,6,3,46,4,5
https://api.github.com/repos/silviomoreto/bootstrap-select,712,702,147,2267,229,504,27,609,63,68
https://api.github.com/repos/simick/BankScrapers,390,2,2,2,3,1,0,5,2,0
https://api.github.com/repos/simme/rework-importer,273,3,1,5,4,6,0,27,2,40
https://api.github.com/repos/simonfuhrmann/mve,864,20,9,21,83,38,22,496,9,8
https://api.github.com/repos/simonmichael/hledger,518,17,9,57,21,186,2,3422,24,19
https://api.github.com/repos/simos/keyboardlayouteditor,2057,8,11,44,2,3,0,18,3,23
https://api.github.com/repos/sindresorhus/github-username,166,0,1,22,1,2,0,8,2,3443
https://api.github.com/repos/sindresorhus/grunt-sass,818,74,35,434,30,88,0,96,12,3443
https://api.github.com/repos/sindresorhus/gulp-react,249,13,3,65,11,10,0,30,5,3443
https://api.github.com/repos/sindresorhus/gulp-rev,267,29,5,129,26,35,5,49,10,3443
https://api.github.com/repos/sindresorhus/gulp-size,248,5,1,52,9,8,3,32,3,3443
https://api.github.com/repos/sindresorhus/gulp-traceur,261,24,6,87,17,17,0,55,9,3443
https://api.github.com/repos/sindresorhus/query-string,299,11,3,95,6,7,0,23,4,3443
https://api.github.com/repos/sindresorhus/strip-ansi,275,2,2,13,3,2,0,22,3,3443
https://api.github.com/repos/sindresorhus/tempfile,251,5,1,4,7,1,0,12,2,3443
https://api.github.com/repos/sineld/laravel4-sms,168,0,1,6,1,0,0,11,2,86
https://api.github.com/repos/sirprize/dojo-local-storage,740,8,3,13,5,4,0,20,4,16
https://api.github.com/repos/Sirupsen/logrus,327,40,15,538,30,28,2,138,16,290
https://api.github.com/repos/sitexw/BackNode,167,4,1,0,19,0,0,85,7,5
https://api.github.com/repos/sjewo/rub-beamer,711,3,3,4,9,1,0,26,2,6
https://api.github.com/repos/sjobe/fong4life,352,6,8,4,24,24,0,85,4,8
https://api.github.com/repos/skbkontur-courses/nosql,198,17,6,3,43,0,0,80,3,2
https://api.github.com/repos/skidding/dragdealer,505,50,21,262,18,39,0,283,9,49
https://api.github.com/repos/skord/atom-ruby-slim,193,1,0,0,1,2,0,5,2,18
https://api.github.com/repos/skorokithakis/django-annoying,593,35,15,265,18,10,2,93,15,92
https://api.github.com/repos/sksamuel/elastic4s,455,73,32,193,105,109,15,806,38,49
https://api.github.com/repos/sksamuel/elasticsearch-river-neo4j,449,14,11,30,10,9,0,72,4,49
https://api.github.com/repos/skunath/ROQTI,210,6,4,0,28,8,0,29,3,7
https://api.github.com/repos/smaclennan/zedit,383,1,2,1,1,0,0,565,2,0
https://api.github.com/repos/smarterclayton/geard,219,1,2,2,1,0,0,569,16,42
https://api.github.com/repos/smcavinney/RJMetrics_Salesforce,171,0,1,1,1,0,0,33,2,1
https://api.github.com/repos/smenes/Faithful32,243,33,23,32,96,24,21,574,16,5
https://api.github.com/repos/smihica/pyminizip,545,5,1,5,2,2,0,18,2,17
https://api.github.com/repos/SmileyChris/easy-thumbnails,1796,168,42,679,109,228,14,493,44,136
https://api.github.com/repos/smirik/php-datetime-ago,413,4,1,4,3,0,0,21,2,9
https://api.github.com/repos/smspezzano/d2jive,172,1,2,0,5,30,0,158,2,21
https://api.github.com/repos/Sneagan/atom-handlebars,193,5,2,12,5,11,0,79,5,2
https://api.github.com/repos/snoozer05/hontrance,219,1,3,7,4,1,0,58,2,99
https://api.github.com/repos/snsmurf/Array-Utility,192,1,1,0,2,0,0,5,2,9
https://api.github.com/repos/sodabrew/puppet-dashboard,1515,170,86,414,261,41,24,1837,67,58
https://api.github.com/repos/soffes/SAMCategories,418,25,7,111,21,3,2,83,7,2127
https://api.github.com/repos/soitgoes/FormWarden,772,6,2,12,6,5,0,89,3,22
https://api.github.com/repos/solnic/virtus,1255,133,73,2059,119,174,168,1554,47,294
https://api.github.com/repos/SomeKittens/bot-plugins,177,2,3,3,3,1,0,25,4,25
https://api.github.com/repos/sonicbee9/AMCoreAudio,169,1,2,17,1,3,0,48,2,4
https://api.github.com/repos/sonots/fluent-plugin-record-reformer,494,5,3,29,4,5,1,53,3,62
https://api.github.com/repos/sonyxperiadev/pygerrit,599,11,8,17,8,13,0,205,6,467
https://api.github.com/repos/sorsis3/devcc,218,1,2,0,2,0,0,4,2,1
https://api.github.com/repos/sosandstrom/pocket-survey,690,4,4,0,8,1,0,13,4,15
https://api.github.com/repos/sosandstrom/spring-social-salesforce,553,2,2,1,2,0,0,10,2,15
https://api.github.com/repos/sougatabh/clojuresource,206,1,1,1,1,6,0,10,2,2
https://api.github.com/repos/soveran/pac,191,2,5,4,5,0,0,41,4,291
https://api.github.com/repos/spaceFountain/Bastion,279,9,2,0,3,15,0,37,6,1
https://api.github.com/repos/spadgos/sublime-jsdocs,1077,137,68,1365,72,230,11,389,26,97
https://api.github.com/repos/SpainCoinProject/spaincoin,178,3,8,4,1,0,0,10,2,1
https://api.github.com/repos/spectralsun/valorem-vis,166,2,2,0,1,1,0,9,2,13
https://api.github.com/repos/spf13/cobra,370,26,21,478,11,14,0,65,9,551
https://api.github.com/repos/spf13/hugo,431,300,113,1989,194,311,37,626,91,551
https://api.github.com/repos/spf13/spf13-vim,1602,1182,303,3697,264,406,24,784,105,551
https://api.github.com/repos/spion/ircee,582,2,2,9,1,2,0,45,1,62
https://api.github.com/repos/spk/money-open-exchange-rates,1056,21,2,25,10,3,0,47,7,23
https://api.github.com/repos/splitbrain/dokuwiki,1709,266,95,942,560,296,270,6463,301,166
https://api.github.com/repos/Spooner/fidgit,1411,5,3,30,2,9,0,218,3,44
https://api.github.com/repos/spratt/Bayes-Notes,455,1,1,1,2,1,0,29,3,13
https://api.github.com/repos/sptq/Vhagar,203,1,3,0,41,28,4,202,2,6
https://api.github.com/repos/spulec/freezegun,636,32,18,363,25,26,7,146,19,25
https://api.github.com/repos/spulec/moto,567,81,16,331,85,123,3,529,37,25
https://api.github.com/repos/spywhere/Javatar,421,6,7,47,2,17,0,90,3,3
https://api.github.com/repos/squix78/extraleague,316,13,2,7,34,81,3,319,9,4
https://api.github.com/repos/sreuter/node-speakable,360,17,8,65,5,4,0,15,5,19
https://api.github.com/repos/sshankar/cartodb-dev,377,20,3,19,3,3,0,15,2,7
https://api.github.com/repos/sshwsfc/django-xadmin,658,248,140,1038,78,146,1,956,26,84
https://api.github.com/repos/sstephenson/execjs,1310,130,43,865,64,91,29,269,23,2229
https://api.github.com/repos/sstephenson/sprockets,2356,353,66,2492,168,435,152,1883,67,2229
https://api.github.com/repos/staale/py-xlsx,2029,29,5,75,19,9,0,46,11,30
https://api.github.com/repos/stanch/scalatags-md,176,2,1,0,3,0,0,16,3,24
https://api.github.com/repos/stanleyhuangyc/MultiLCD,533,26,23,40,5,11,2,108,4,33
https://api.github.com/repos/STAR-ZERO/pebbles-lovelive,171,0,1,5,1,0,0,14,2,46
https://api.github.com/repos/staticfloat/julia-nightly-packaging,518,4,2,2,4,5,2,124,3,17
https://api.github.com/repos/stbenjam/puppet-ipaclient,544,4,4,7,5,9,0,44,4,7
https://api.github.com/repos/stbnps/Aleph,200,3,4,3,46,17,0,84,4,10
https://api.github.com/repos/stecd/arts_slot,170,1,2,0,4,6,0,108,2,17
https://api.github.com/repos/steev/arm,397,2,5,2,6,0,0,59,2,22
https://api.github.com/repos/steeve/xbmctorrent,386,97,66,338,21,163,2,263,5,131
https://api.github.com/repos/stefan-kolb/paas-profiles,438,17,5,30,11,67,0,702,9,8
https://api.github.com/repos/stefanoverna/activeadmin-wysihtml5,700,51,5,74,18,17,0,56,13,58
https://api.github.com/repos/stefanpenner/ember-app-kit,434,306,113,1124,300,345,85,608,80,355
https://api.github.com/repos/stefanpenner/ember-cli,309,314,196,1086,926,1062,230,1857,123,355
https://api.github.com/repos/stefanpenner/ember-jj-abrams-resolver,313,41,12,32,36,27,5,111,19,355
https://api.github.com/repos/steinim/maturity_model_blogpost,229,3,2,0,2,0,0,64,4,23
https://api.github.com/repos/stephanebachelier/webapp-boilerplate,195,3,2,2,17,4,0,132,2,6
https://api.github.com/repos/StephaneSeyvoz/global-extensions,521,1,1,0,2,0,0,40,2,0
https://api.github.com/repos/StephaneSeyvoz/Optimization-Backend,658,4,1,0,5,14,0,208,5,0
https://api.github.com/repos/stephenmcd/mezzanine,1563,700,177,1846,540,576,89,3884,184,301
https://api.github.com/repos/stephenyao/flappy_bear,167,1,2,1,24,7,17,140,2,1
https://api.github.com/repos/stevenharman/git_tracker,901,9,5,93,4,13,20,195,6,77
https://api.github.com/repos/stevenosloan/slack-notifier,368,10,4,84,6,6,0,51,4,17
https://api.github.com/repos/stfalcon/fwdays,1126,20,2,16,191,5,3,941,17,70
https://api.github.com/repos/stfalcon/portfolio,1330,20,6,42,135,4,0,642,14,70
https://api.github.com/repos/stormpython/nfl-elastic-aggregations,227,5,5,5,1,0,0,19,3,5
https://api.github.com/repos/stpeter/manifesto,318,71,18,82,79,1,0,72,21,72
https://api.github.com/repos/strangerstudios/paid-memberships-pro,1092,70,20,63,85,60,0,838,22,60
https://api.github.com/repos/streetrader/minticle-master,172,1,1,0,18,0,2,150,2,2
https://api.github.com/repos/strobejb/HexEdit,1122,20,13,53,5,5,0,94,2,25
https://api.github.com/repos/stuart-warren/logit,351,1,2,3,1,79,0,147,1,2
https://api.github.com/repos/stuka120/E-Framework,229,13,2,0,36,0,0,68,9,2
https://api.github.com/repos/stympy/faker,2084,430,50,1659,192,63,5,421,110,48
https://api.github.com/repos/sublee/korean,838,12,8,49,9,2,1,18,4,113
https://api.github.com/repos/substack/rolling-hash,168,0,1,21,1,1,0,11,1,5051
https://api.github.com/repos/substack/watchify,466,56,16,350,30,57,10,134,17,5051
https://api.github.com/repos/sugyan/genki-bot,579,5,3,15,6,1,0,30,6,264
https://api.github.com/repos/summerspirit/housing,169,2,1,0,2,0,0,83,2,12
https://api.github.com/repos/sunghee/SRSdemo-dev,174,2,2,0,2,1,0,9,1,0
https://api.github.com/repos/sunhater/kcfinder,253,39,28,101,21,36,6,133,11,9
https://api.github.com/repos/sunng87/jip,1347,6,4,24,4,15,3,133,3,233
https://api.github.com/repos/super3/peercoin.net,177,35,8,4,127,42,1,117,16,47
https://api.github.com/repos/superkelvint/solr-vs-elasticsearch,663,12,7,23,9,1,0,29,6,2
https://api.github.com/repos/supermarin/xcpretty,273,34,26,758,19,80,7,374,9,482
https://api.github.com/repos/sursh/blaggregator,521,16,3,13,29,38,4,313,14,91
https://api.github.com/repos/swordray/modular_migration,180,2,3,36,8,2,0,31,2,15
https://api.github.com/repos/sxross/MotionModel,753,63,18,182,56,61,15,269,28,3
https://api.github.com/repos/syedhali/EZAudio,282,147,73,1287,14,76,0,153,7,48
https://api.github.com/repos/sylv3rblade/standup_board,262,2,2,1,8,0,0,10,1,6
https://api.github.com/repos/szabgab/perlmaven.com,542,69,9,19,369,1,0,2689,54,119
https://api.github.com/repos/t0xa/gelfj,1317,74,8,82,47,35,0,185,30,5
https://api.github.com/repos/t32k/stylestats,195,56,61,1425,24,57,27,297,7,166
https://api.github.com/repos/t3hnar/akkax,735,1,1,1,1,0,0,49,1,15
https://api.github.com/repos/t9md/vim-phrase,1301,1,1,5,1,1,0,70,2,71
https://api.github.com/repos/tableless/iniciantes,486,190,53,154,56,43,3,210,29,423
https://api.github.com/repos/TagPro-PreciousRoy/tagpro-maps,208,4,1,1,4,0,0,14,3,0
